"","HHSTFIPS","TRAVDAY","WHYTRP90","period","tot_period","tot","prop"
"15420","51",4,"Medical",8,71327.636447,392633265.274823,0.02
"15421","51",4,"Other Social/Rec",4,3845325.5051821,392633265.274823,0.98
"15422","51",4,"Vacation",8,50086.36698,392633265.274823,0.01
"15423","51",4,"Other Social/Rec",6,3460558.3581493,392633265.274823,0.88
"15424","51",4,"Other Social/Rec",7,5191220.6683266,392633265.274823,1.32
"15425","51",4,"work",8,9243130.4807339,392633265.274823,2.35
"15426","51",4,"Medical",1,972468.2973741,392633265.274823,0.25
"15427","51",4,"Other Social/Rec",8,2387259.6910394,392633265.274823,0.61
"15428","51",4,"Medical",7,300165.9981817,392633265.274823,0.08
"15429","51",4,"Other Social/Rec",2,2973297.5729123,392633265.274823,0.76
"15430","51",4,"Medical",5,884170.4715599,392633265.274823,0.23
"15431","51",4,"Other Social/Rec",1,4058006.0733129,392633265.274823,1.03
"15432","51",4,"Vacation",7,342555.8760351,392633265.274823,0.09
"15433","51",4,"Medical",4,877534.9030495,392633265.274823,0.22
"15434","51",4,"Visit Friends",8,648228.463542,392633265.274823,0.17
"15435","51",4,"Other Social/Rec",3,13184716.4992567,392633265.274823,3.36
"15436","51",5,"work-related",2,4868217.5093292,462357903.378128,1.05
"15437","51",5,"work-related",3,10212829.5250828,462357903.378128,2.21
"15438","51",5,"Other",2,66128.366739,462357903.378128,0.01
"15439","51",5,"Other",3,1782041.0168891,462357903.378128,0.39
"15440","51",5,"work-related",1,6796780.2081793,462357903.378128,1.47
"15441","51",5,"work",3,10734701.5174584,462357903.378128,2.32
"15442","51",5,"work",4,11287924.3985608,462357903.378128,2.44
"15443","51",5,"Other",1,136490.9682868,462357903.378128,0.03
"15444","51",5,"Other Fam / Business",1,12775580.6965566,462357903.378128,2.76
"15445","51",5,"Other Fam / Business",2,5470677.6571577,462357903.378128,1.18
"15446","51",5,"School/Church",1,13129166.6236157,462357903.378128,2.84
"15447","51",5,"work",1,28757159.2579477,462357903.378128,6.22
"15448","51",5,"School/Church",3,5381698.1507815,462357903.378128,1.16
"15449","51",5,"Other Fam / Business",5,18341133.4555969,462357903.378128,3.97
"15450","51",5,"Other Fam / Business",6,2867076.9184956,462357903.378128,0.62
"15451","51",5,"Other",4,533250.182873,462357903.378128,0.12
"15452","51",5,"Other Fam / Business",8,834617.6950316,462357903.378128,0.18
"15453","51",5,"Vacation",5,1275157.3740875,462357903.378128,0.28
"15454","51",5,"Vacation",6,717045.654693,462357903.378128,0.16
"15455","51",5,"Vacation",7,33259.131555,462357903.378128,0.01
"15456","51",5,"work",5,24304184.5682639,462357903.378128,5.26
"15457","51",5,"Other",7,113419.464783,462357903.378128,0.02
"15458","51",5,"work-related",4,1142460.8174235,462357903.378128,0.25
"15459","51",5,"Other Fam / Business",3,32772275.9909132,462357903.378128,7.09
"15460","51",5,"School/Church",2,826770.3865758,462357903.378128,0.18
"15461","51",5,"work-related",7,1492378.986497,462357903.378128,0.32
"15462","51",5,"work-related",8,1631724.460971,462357903.378128,0.35
"15463","51",5,"Medical",3,5998238.4490279,462357903.378128,1.3
"15464","51",5,"Other Fam / Business",7,3986802.9524277,462357903.378128,0.86
"15465","51",5,"School/Church",5,4606820.6122039,462357903.378128,1
"15466","51",5,"School/Church",6,501732.7515983,462357903.378128,0.11
"15467","51",5,"School/Church",7,1718962.198474,462357903.378128,0.37
"15468","51",5,"School/Church",8,724387.8815816,462357903.378128,0.16
"15469","51",5,"Vacation",8,115685.1633516,462357903.378128,0.03
"15470","51",5,"Shopping",1,4454820.124982,462357903.378128,0.96
"15471","51",5,"Shopping",2,5243593.599388,462357903.378128,1.13
"15472","51",5,"work-related",5,5543829.3477116,462357903.378128,1.2
"15473","51",5,"work-related",6,572601.605487,462357903.378128,0.12
"15474","51",5,"Medical",1,1361796.3875846,462357903.378128,0.29
"15475","51",5,"Medical",2,1582109.7971897,462357903.378128,0.34
"15476","51",5,"Vacation",1,130958.865564,462357903.378128,0.03
"15477","51",5,"Medical",4,898406.2503797,462357903.378128,0.19
"15478","51",5,"Medical",5,1318574.7832425,462357903.378128,0.29
"15479","51",5,"Medical",6,35452.6677325,462357903.378128,0.01
"15480","51",5,"work",2,3267958.4627504,462357903.378128,0.71
"15481","51",5,"Medical",8,4980.6173791,462357903.378128,0
"15482","51",5,"Other Social/Rec",2,2437165.6199614,462357903.378128,0.53
"15483","51",5,"Other Social/Rec",3,18735104.0487602,462357903.378128,4.05
"15484","51",5,"Other Social/Rec",4,3048785.6740225,462357903.378128,0.66
"15485","51",5,"work",6,1440592.4713462,462357903.378128,0.31
"15486","51",5,"work",7,2907692.634598,462357903.378128,0.63
"15487","51",5,"work",8,8217456.6889348,462357903.378128,1.78
"15488","51",5,"Other Fam / Business",4,8777120.1243254,462357903.378128,1.9
"15489","51",5,"Shopping",5,19577437.1547425,462357903.378128,4.23
"15490","51",5,"Vacation",2,107907.4314541,462357903.378128,0.02
"15491","51",5,"Vacation",3,354934.8066379,462357903.378128,0.08
"15492","51",5,"Vacation",4,263736.073459,462357903.378128,0.06
"15493","51",5,"Visit Friends",2,757928.9588571,462357903.378128,0.16
"15494","51",5,"Visit Friends",3,10569511.1398333,462357903.378128,2.29
"15495","51",5,"Other",5,640841.312271,462357903.378128,0.14
"15496","51",5,"Other",6,202809.152252,462357903.378128,0.04
"15497","51",5,"Visit Friends",6,2562397.7860178,462357903.378128,0.55
"15498","51",5,"Other",8,269211.562022,462357903.378128,0.06
"15499","51",5,"Visit Friends",8,1510178.5376926,462357903.378128,0.33
"15500","51",5,"Shopping",3,42445163.7588637,462357903.378128,9.18
"15501","51",5,"Shopping",4,8432885.6088401,462357903.378128,1.82
"15502","51",5,"Other Social/Rec",8,1654988.1802059,462357903.378128,0.36
"15503","51",5,"Shopping",6,2781343.9408357,462357903.378128,0.6
"15504","51",5,"School/Church",4,8463663.700989,462357903.378128,1.83
"15505","51",5,"Visit Friends",1,4665326.2749612,462357903.378128,1.01
"15506","51",5,"Other Social/Rec",7,5716718.0480451,462357903.378128,1.24
"15507","51",5,"Medical",7,424548.326942,462357903.378128,0.09
"15508","51",5,"Visit Friends",4,2173452.1945339,462357903.378128,0.47
"15509","51",5,"Visit Friends",5,7463397.1213155,462357903.378128,1.61
"15510","51",5,"Shopping",8,4212861.0250182,462357903.378128,0.91
"15511","51",5,"Visit Friends",7,2490777.7627039,462357903.378128,0.54
"15512","51",5,"Other Social/Rec",5,28703477.0684377,462357903.378128,6.21
"15513","51",5,"Other Social/Rec",6,10168729.9950539,462357903.378128,2.2
"15514","51",5,"Shopping",7,2794061.8285666,462357903.378128,0.6
"15515","51",5,"Other Social/Rec",1,7033833.8632267,462357903.378128,1.52
"15516","51",6,"Other Fam / Business",1,18295538.9338312,440934891.316708,4.15
"15517","51",6,"work-related",1,2935149.7817701,440934891.316708,0.67
"15518","51",6,"Vacation",7,479573.1132518,440934891.316708,0.11
"15519","51",6,"Other Fam / Business",5,15826377.9741212,440934891.316708,3.59
"15520","51",6,"Shopping",1,12604885.7855798,440934891.316708,2.86
"15521","51",6,"Other Fam / Business",2,7091907.3918485,440934891.316708,1.61
"15522","51",6,"Medical",1,3041011.1411285,440934891.316708,0.69
"15523","51",6,"Medical",2,2527554.9675246,440934891.316708,0.57
"15524","51",6,"Medical",3,5093019.9290397,440934891.316708,1.16
"15525","51",6,"Vacation",3,1563102.1375476,440934891.316708,0.35
"15526","51",6,"Vacation",4,111504.7350389,440934891.316708,0.03
"15527","51",6,"Vacation",5,1142046.2610831,440934891.316708,0.26
"15528","51",6,"Vacation",6,270562.2111818,440934891.316708,0.06
"15529","51",6,"work",2,1957684.3241019,440934891.316708,0.44
"15530","51",6,"work",3,10634325.5940338,440934891.316708,2.41
"15531","51",6,"work",4,5142019.4074395,440934891.316708,1.17
"15532","51",6,"work",5,21116581.24086,440934891.316708,4.79
"15533","51",6,"work",6,1390409.4373058,440934891.316708,0.32
"15534","51",6,"work",7,2718973.594505,440934891.316708,0.62
"15535","51",6,"Other Fam / Business",3,33765551.8620072,440934891.316708,7.66
"15536","51",6,"Other Fam / Business",4,13000294.2450832,440934891.316708,2.95
"15537","51",6,"Vacation",1,215912.60206,440934891.316708,0.05
"15538","51",6,"Vacation",2,213934.9801254,440934891.316708,0.05
"15539","51",6,"Other",1,570835.244078,440934891.316708,0.13
"15540","51",6,"Other",2,16912.032299,440934891.316708,0
"15541","51",6,"Other",3,294980.6754858,440934891.316708,0.07
"15542","51",6,"Other",4,250511.7100119,440934891.316708,0.06
"15543","51",6,"Other",5,57634.3373634,440934891.316708,0.01
"15544","51",6,"work-related",2,1421833.2756225,440934891.316708,0.32
"15545","51",6,"work-related",3,6726613.9760837,440934891.316708,1.53
"15546","51",6,"work-related",4,722556.2215836,440934891.316708,0.16
"15547","51",6,"work-related",5,2394015.4252452,440934891.316708,0.54
"15548","51",6,"work-related",6,295289.807198,440934891.316708,0.07
"15549","51",6,"School/Church",1,15069267.2583482,440934891.316708,3.42
"15550","51",6,"School/Church",2,567159.022084,440934891.316708,0.13
"15551","51",6,"School/Church",3,6104322.2377034,440934891.316708,1.38
"15552","51",6,"School/Church",4,6962094.74597,440934891.316708,1.58
"15553","51",6,"Visit Friends",1,1194146.7674852,440934891.316708,0.27
"15554","51",6,"Visit Friends",2,585984.7270401,440934891.316708,0.13
"15555","51",6,"Visit Friends",3,5988431.5572916,440934891.316708,1.36
"15556","51",6,"Visit Friends",4,2487775.5630252,440934891.316708,0.56
"15557","51",6,"Visit Friends",5,11974741.1673879,440934891.316708,2.72
"15558","51",6,"Visit Friends",6,1532231.0202481,440934891.316708,0.35
"15559","51",6,"Visit Friends",7,4215558.186377,440934891.316708,0.96
"15560","51",6,"Shopping",2,8414213.4540036,440934891.316708,1.91
"15561","51",6,"Shopping",3,38566664.9579118,440934891.316708,8.75
"15562","51",6,"Shopping",4,10065835.7550629,440934891.316708,2.28
"15563","51",6,"Shopping",5,22579040.1035581,440934891.316708,5.12
"15564","51",6,"Shopping",6,3178629.406024,440934891.316708,0.72
"15565","51",6,"Medical",4,1051979.3894301,440934891.316708,0.24
"15566","51",6,"Medical",5,802199.303962,440934891.316708,0.18
"15567","51",6,"Medical",6,345075.664155,440934891.316708,0.08
"15568","51",6,"work",1,24474906.4542092,440934891.316708,5.55
"15569","51",6,"Medical",7,59061.195781,440934891.316708,0.01
"15570","51",6,"Medical",8,608625.339415,440934891.316708,0.14
"15571","51",6,"Other Social/Rec",3,17151245.1780844,440934891.316708,3.89
"15572","51",6,"Other Social/Rec",4,3961948.2666617,440934891.316708,0.9
"15573","51",6,"Other Social/Rec",5,27558109.3306095,440934891.316708,6.25
"15574","51",6,"Other Social/Rec",6,5918901.8840629,440934891.316708,1.34
"15575","51",6,"Other Social/Rec",7,6822695.9551005,440934891.316708,1.55
"15576","51",6,"Other Social/Rec",8,3784685.5126847,440934891.316708,0.86
"15577","51",6,"work-related",7,1192560.501576,440934891.316708,0.27
"15578","51",6,"work-related",8,735176.6150975,440934891.316708,0.17
"15579","51",6,"Other Fam / Business",6,1091081.6152262,440934891.316708,0.25
"15580","51",6,"Other Fam / Business",7,2890251.4638579,440934891.316708,0.66
"15581","51",6,"Other Fam / Business",8,1801215.2112461,440934891.316708,0.41
"15582","51",6,"School/Church",6,580494.1514532,440934891.316708,0.13
"15583","51",6,"School/Church",7,1293047.1636157,440934891.316708,0.29
"15584","51",6,"School/Church",8,184508.362043,440934891.316708,0.04
"15585","51",6,"Vacation",8,278335.1839679,440934891.316708,0.06
"15586","51",6,"Other",8,11654.459654,440934891.316708,0
"15587","51",6,"Visit Friends",8,3226502.435729,440934891.316708,0.73
"15588","51",6,"Other Social/Rec",1,4184782.7323847,440934891.316708,0.95
"15589","51",6,"Shopping",7,2918129.4983002,440934891.316708,0.66
"15590","51",6,"work",8,6445237.4228233,440934891.316708,1.46
"15591","51",6,"Shopping",8,1859563.86893,440934891.316708,0.42
"15592","51",6,"Other Social/Rec",2,2382051.1000423,440934891.316708,0.54
"15593","51",6,"School/Church",5,3945665.7716446,440934891.316708,0.89
"15594","51",7,"Other Fam / Business",7,3123664.5072317,470863404.378922,0.66
"15595","51",7,"Medical",8,45133.189532,470863404.378922,0.01
"15596","51",7,"work-related",1,1173881.794893,470863404.378922,0.25
"15597","51",7,"Other Fam / Business",8,1700362.0122282,470863404.378922,0.36
"15598","51",7,"work-related",7,144386.332141,470863404.378922,0.03
"15599","51",7,"Other Fam / Business",1,3752586.5580221,470863404.378922,0.8
"15600","51",7,"Other Fam / Business",6,1517937.8712314,470863404.378922,0.32
"15601","51",7,"Visit Friends",1,1166278.0001253,470863404.378922,0.25
"15602","51",7,"Visit Friends",2,2163718.7961974,470863404.378922,0.46
"15603","51",7,"Other Fam / Business",5,15893632.0596928,470863404.378922,3.38
"15604","51",7,"Visit Friends",4,5775145.3284318,470863404.378922,1.23
"15605","51",7,"Visit Friends",5,16341677.883196,470863404.378922,3.47
"15606","51",7,"work-related",2,497473.489352,470863404.378922,0.11
"15607","51",7,"Medical",7,38823.1372237,470863404.378922,0.01
"15608","51",7,"Visit Friends",8,4708727.9040424,470863404.378922,1
"15609","51",7,"Other Fam / Business",2,9529541.9092232,470863404.378922,2.02
"15610","51",7,"Other Fam / Business",3,40074384.5327856,470863404.378922,8.51
"15611","51",7,"Medical",1,525207.4146197,470863404.378922,0.11
"15612","51",7,"work-related",8,245172.63588,470863404.378922,0.05
"15613","51",7,"Medical",3,1890241.3420971,470863404.378922,0.4
"15614","51",7,"Medical",4,462628.6309495,470863404.378922,0.1
"15615","51",7,"Medical",5,286834.843155,470863404.378922,0.06
"15616","51",7,"Visit Friends",3,28143371.0856551,470863404.378922,5.98
"15617","51",7,"Other Social/Rec",1,9608380.4355617,470863404.378922,2.04
"15618","51",7,"Other Social/Rec",2,5491215.8237099,470863404.378922,1.17
"15619","51",7,"Other Social/Rec",3,39098608.7056983,470863404.378922,8.3
"15620","51",7,"Other Social/Rec",4,12280022.5355897,470863404.378922,2.61
"15621","51",7,"Other Social/Rec",5,30389688.9925283,470863404.378922,6.45
"15622","51",7,"Other Social/Rec",6,5495296.3858413,470863404.378922,1.17
"15623","51",7,"Other Social/Rec",7,16008717.2863635,470863404.378922,3.4
"15624","51",7,"Other Social/Rec",8,7149431.9277649,470863404.378922,1.52
"15625","51",7,"Medical",2,159628.4295465,470863404.378922,0.03
"15626","51",7,"Vacation",1,221365.024286,470863404.378922,0.05
"15627","51",7,"Vacation",2,75161.3929256,470863404.378922,0.02
"15628","51",7,"Vacation",3,1622836.515062,470863404.378922,0.34
"15629","51",7,"Vacation",4,328491.180233,470863404.378922,0.07
"15630","51",7,"Vacation",5,1085216.2601317,470863404.378922,0.23
"15631","51",7,"Vacation",6,367998.424435,470863404.378922,0.08
"15632","51",7,"Vacation",7,549129.5365584,470863404.378922,0.12
"15633","51",7,"Vacation",8,283513.7806423,470863404.378922,0.06
"15634","51",7,"work-related",3,4352301.8827657,470863404.378922,0.92
"15635","51",7,"work-related",4,268201.358533,470863404.378922,0.06
"15636","51",7,"work-related",5,1514499.6287912,470863404.378922,0.32
"15637","51",7,"work-related",6,185042.984197,470863404.378922,0.04
"15638","51",7,"School/Church",1,911435.425166,470863404.378922,0.19
"15639","51",7,"School/Church",2,1566423.7591316,470863404.378922,0.33
"15640","51",7,"School/Church",3,5548378.141191,470863404.378922,1.18
"15641","51",7,"School/Church",4,269000.7472805,470863404.378922,0.06
"15642","51",7,"School/Church",5,4170006.8850968,470863404.378922,0.89
"15643","51",7,"School/Church",6,1897824.212276,470863404.378922,0.4
"15644","51",7,"School/Church",7,1575567.2485554,470863404.378922,0.33
"15645","51",7,"School/Church",8,164192.156651,470863404.378922,0.03
"15646","51",7,"Visit Friends",6,2650403.9889783,470863404.378922,0.56
"15647","51",7,"Visit Friends",7,4551768.5181179,470863404.378922,0.97
"15648","51",7,"Shopping",1,9634467.9131803,470863404.378922,2.05
"15649","51",7,"Shopping",2,13998344.0352535,470863404.378922,2.97
"15650","51",7,"Shopping",3,69744476.3135093,470863404.378922,14.81
"15651","51",7,"Shopping",4,12276261.41299,470863404.378922,2.61
"15652","51",7,"Shopping",5,19481080.5127165,470863404.378922,4.14
"15653","51",7,"Shopping",6,4913758.3919299,470863404.378922,1.04
"15654","51",7,"Shopping",7,7499586.2884504,470863404.378922,1.59
"15655","51",7,"Shopping",8,1024209.7606343,470863404.378922,0.22
"15656","51",7,"Medical",6,32492.75682,470863404.378922,0.01
"15657","51",7,"work",1,5147690.865821,470863404.378922,1.09
"15658","51",7,"work",2,731265.936898,470863404.378922,0.16
"15659","51",7,"work",3,8774927.1454843,470863404.378922,1.86
"15660","51",7,"work",4,1525079.8744366,470863404.378922,0.32
"15661","51",7,"work",5,3530176.9568147,470863404.378922,0.75
"15662","51",7,"work",6,629337.7708021,470863404.378922,0.13
"15663","51",7,"work",7,4268019.5192003,470863404.378922,0.91
"15664","51",7,"work",8,4620635.2203176,470863404.378922,0.98
"15665","51",7,"Other Fam / Business",4,2959086.7450137,470863404.378922,0.63
"15666","51",7,"Other",1,103765.7167122,470863404.378922,0.02
"15667","51",7,"Other",2,217317.751584,470863404.378922,0.05
"15668","51",7,"Other",3,443089.5223601,470863404.378922,0.09
"15669","51",7,"Other",4,161630.8500983,470863404.378922,0.03
