"","HHSTFIPS","WHYTRP90","TRAVDAY","strt_hr","counts","tot","prop"
"3771","15","Other Social/Rec",1,7,1683617.73477,78481224.959506,2.15
"3772","15","Other Social/Rec",1,8,1302067.38607,78481224.959506,1.66
"3773","15","Other Social/Rec",1,9,9938509.80766,78481224.959506,12.66
"3774","15","Other Social/Rec",1,10,1027341.355207,78481224.959506,1.31
"3775","15","Other Social/Rec",1,11,13567919.19827,78481224.959506,17.29
"3776","15","Other Social/Rec",1,12,11075538.088835,78481224.959506,14.11
"3777","15","Other Social/Rec",1,13,2230453.12551,78481224.959506,2.84
"3778","15","Other Social/Rec",1,14,320275.176549,78481224.959506,0.41
"3779","15","Other Social/Rec",1,15,9347971.454497,78481224.959506,11.91
"3780","15","Other Social/Rec",1,16,80258.953204,78481224.959506,0.1
"3781","15","Other Social/Rec",1,17,3764873.39504,78481224.959506,4.8
"3782","15","Other Social/Rec",1,18,8583102.380684,78481224.959506,10.94
"3783","15","Other Social/Rec",1,19,5921875.97945,78481224.959506,7.55
"3784","15","Other Social/Rec",1,20,4300965.1002,78481224.959506,5.48
"3785","15","Other Social/Rec",1,21,1039102.4407,78481224.959506,1.32
"3786","15","Other Social/Rec",2,4,187252.98467,12405048.18599,1.51
"3787","15","Other Social/Rec",2,5,561758.95401,12405048.18599,4.53
"3788","15","Other Social/Rec",2,7,1213086.626,12405048.18599,9.78
"3789","15","Other Social/Rec",2,8,791490.77999,12405048.18599,6.38
"3790","15","Other Social/Rec",2,9,1213992.71843,12405048.18599,9.79
"3791","15","Other Social/Rec",2,10,1178807.56969,12405048.18599,9.5
"3792","15","Other Social/Rec",2,11,267339.19678,12405048.18599,2.16
"3793","15","Other Social/Rec",2,12,228220.879,12405048.18599,1.84
"3794","15","Other Social/Rec",2,13,2087587.24385,12405048.18599,16.83
"3795","15","Other Social/Rec",2,14,1092087.22464,12405048.18599,8.8
"3796","15","Other Social/Rec",2,15,346380.0019,12405048.18599,2.79
"3797","15","Other Social/Rec",2,16,175175.39554,12405048.18599,1.41
"3798","15","Other Social/Rec",2,17,1159081.97677,12405048.18599,9.34
"3799","15","Other Social/Rec",2,18,1106706.68405,12405048.18599,8.92
"3800","15","Other Social/Rec",2,19,598921.04541,12405048.18599,4.83
"3801","15","Other Social/Rec",2,20,197158.90526,12405048.18599,1.59
"3802","15","Other Social/Rec",3,4,49753.696229,34802223.762432,0.14
"3803","15","Other Social/Rec",3,5,49753.696229,34802223.762432,0.14
"3804","15","Other Social/Rec",3,6,712645.96002,34802223.762432,2.05
"3805","15","Other Social/Rec",3,7,2892929.830176,34802223.762432,8.31
"3806","15","Other Social/Rec",3,8,764296.21713,34802223.762432,2.2
"3807","15","Other Social/Rec",3,9,2913763.37431,34802223.762432,8.37
"3808","15","Other Social/Rec",3,10,3188863.186283,34802223.762432,9.16
"3809","15","Other Social/Rec",3,11,4950777.413626,34802223.762432,14.23
"3810","15","Other Social/Rec",3,12,8544394.49855,34802223.762432,24.55
"3811","15","Other Social/Rec",3,14,3147676.76164,34802223.762432,9.04
"3812","15","Other Social/Rec",3,15,1059084.043033,34802223.762432,3.04
"3813","15","Other Social/Rec",3,16,4030123.04761,34802223.762432,11.58
"3814","15","Other Social/Rec",3,17,573498.01748,34802223.762432,1.65
"3815","15","Other Social/Rec",3,18,1280289.866053,34802223.762432,3.68
"3816","15","Other Social/Rec",3,20,573498.01748,34802223.762432,1.65
"3817","15","Other Social/Rec",3,21,70876.136583,34802223.762432,0.2
"3818","15","Other Social/Rec",4,0,10404468.2195,70300431.71623,14.8
"3819","15","Other Social/Rec",4,6,439136.44728,70300431.71623,0.62
"3820","15","Other Social/Rec",4,7,439136.44728,70300431.71623,0.62
"3821","15","Other Social/Rec",4,8,4857173.23161,70300431.71623,6.91
"3822","15","Other Social/Rec",4,9,1008517.24952,70300431.71623,1.43
"3823","15","Other Social/Rec",4,10,8020040.1107,70300431.71623,11.41
"3824","15","Other Social/Rec",4,11,8020040.1107,70300431.71623,11.41
"3825","15","Other Social/Rec",4,12,2979798.556,70300431.71623,4.24
"3826","15","Other Social/Rec",4,13,1494912.73467,70300431.71623,2.13
"3827","15","Other Social/Rec",4,14,1397615.14515,70300431.71623,1.99
"3828","15","Other Social/Rec",4,15,1451434.48237,70300431.71623,2.06
"3829","15","Other Social/Rec",4,16,2351874.61404,70300431.71623,3.35
"3830","15","Other Social/Rec",4,17,10787904.93801,70300431.71623,15.35
"3831","15","Other Social/Rec",4,18,737527.49615,70300431.71623,1.05
"3832","15","Other Social/Rec",4,19,2622865.26702,70300431.71623,3.73
"3833","15","Other Social/Rec",4,22,5267946.55553,70300431.71623,7.49
"3834","15","Other Social/Rec",4,23,8020040.1107,70300431.71623,11.41
"3835","15","Other Social/Rec",5,6,414436.5556,68314670.303103,0.61
"3836","15","Other Social/Rec",5,7,1022346.0132,68314670.303103,1.5
"3837","15","Other Social/Rec",5,8,155235.698354,68314670.303103,0.23
"3838","15","Other Social/Rec",5,9,2344743.366871,68314670.303103,3.43
"3839","15","Other Social/Rec",5,10,6513012.60551,68314670.303103,9.53
"3840","15","Other Social/Rec",5,11,14787815.498438,68314670.303103,21.65
"3841","15","Other Social/Rec",5,12,4353233.804152,68314670.303103,6.37
"3842","15","Other Social/Rec",5,13,2196997.16504,68314670.303103,3.22
"3843","15","Other Social/Rec",5,14,3608558.62521,68314670.303103,5.28
"3844","15","Other Social/Rec",5,15,8157893.123104,68314670.303103,11.94
"3845","15","Other Social/Rec",5,16,4389237.66347,68314670.303103,6.43
"3846","15","Other Social/Rec",5,17,12389753.386834,68314670.303103,18.14
"3847","15","Other Social/Rec",5,18,3205244.13395,68314670.303103,4.69
"3848","15","Other Social/Rec",5,20,581921.25181,68314670.303103,0.85
"3849","15","Other Social/Rec",5,21,3377935.23685,68314670.303103,4.94
"3850","15","Other Social/Rec",5,22,816306.17471,68314670.303103,1.19
"3851","15","Other Social/Rec",6,0,4304008.3236,89827448.385384,4.79
"3852","15","Other Social/Rec",6,5,2557976.6692,89827448.385384,2.85
"3853","15","Other Social/Rec",6,6,2315819.5229,89827448.385384,2.58
"3854","15","Other Social/Rec",6,7,7833062.80308,89827448.385384,8.72
"3855","15","Other Social/Rec",6,8,3677439.29389,89827448.385384,4.09
"3856","15","Other Social/Rec",6,9,423057.01898,89827448.385384,0.47
"3857","15","Other Social/Rec",6,10,2315819.5229,89827448.385384,2.58
"3858","15","Other Social/Rec",6,11,5483430.31395,89827448.385384,6.1
"3859","15","Other Social/Rec",6,12,8406290.14077,89827448.385384,9.36
"3860","15","Other Social/Rec",6,13,366941.26459,89827448.385384,0.41
"3861","15","Other Social/Rec",6,14,10261636.52899,89827448.385384,11.42
"3862","15","Other Social/Rec",6,16,1421266.053307,89827448.385384,1.58
"3863","15","Other Social/Rec",6,17,19084313.153597,89827448.385384,21.25
"3864","15","Other Social/Rec",6,18,8144438.22933,89827448.385384,9.07
"3865","15","Other Social/Rec",6,19,5812638.76037,89827448.385384,6.47
"3866","15","Other Social/Rec",6,20,3115302.46233,89827448.385384,3.47
"3867","15","Other Social/Rec",6,21,4304008.3236,89827448.385384,4.79
"3868","15","Other Social/Rec",7,4,402641.42018,55812674.426746,0.72
"3869","15","Other Social/Rec",7,5,4654658.20618,55812674.426746,8.34
"3870","15","Other Social/Rec",7,6,1397607.09381,55812674.426746,2.5
"3871","15","Other Social/Rec",7,7,530604.20759,55812674.426746,0.95
"3872","15","Other Social/Rec",7,8,1376459.53971,55812674.426746,2.47
"3873","15","Other Social/Rec",7,9,2003252.69132,55812674.426746,3.59
"3874","15","Other Social/Rec",7,10,7254287.78704,55812674.426746,13
"3875","15","Other Social/Rec",7,11,6302848.36111,55812674.426746,11.29
"3876","15","Other Social/Rec",7,12,2143851.15494,55812674.426746,3.84
"3877","15","Other Social/Rec",7,13,9641392.3215,55812674.426746,17.27
"3878","15","Other Social/Rec",7,15,4352451.10936,55812674.426746,7.8
"3879","15","Other Social/Rec",7,16,2430379.2249,55812674.426746,4.35
"3880","15","Other Social/Rec",7,17,6993019.53301,55812674.426746,12.53
"3881","15","Other Social/Rec",7,18,2178733.765248,55812674.426746,3.9
"3882","15","Other Social/Rec",7,19,345814.77126,55812674.426746,0.62
"3883","15","Other Social/Rec",7,20,108542.699308,55812674.426746,0.19
"3884","15","Other Social/Rec",7,21,3696130.54028,55812674.426746,6.62
"3885","15","Other",1,15,2019771.42881,4119801.810824,49.03
"3886","15","Other",1,17,2019771.42881,4119801.810824,49.03
"3887","15","Other",1,23,80258.953204,4119801.810824,1.95
"3888","15","Other",2,8,288261.08083,576522.16166,50
"3889","15","Other",2,16,288261.08083,576522.16166,50
"3890","15","Other",3,6,164762.31085,2385649.8055,6.91
"3891","15","Other",3,7,164762.31085,2385649.8055,6.91
"3892","15","Other",3,12,1726600.5621,2385649.8055,72.37
"3893","15","Other",3,17,164762.31085,2385649.8055,6.91
"3894","15","Other",3,19,164762.31085,2385649.8055,6.91
"3895","15","Other",4,6,111518.10984,223036.21968,50
"3896","15","Other",4,14,111518.10984,223036.21968,50
"3897","15","work-related",1,10,144035.893708,144035.893708,100
"3898","15","work-related",2,6,518108.48276,4358049.34708,11.89
"3899","15","work-related",2,8,1987547.6844,4358049.34708,45.61
"3900","15","work-related",2,9,353623.95654,4358049.34708,8.11
"3901","15","work-related",2,10,1161886.80481,4358049.34708,26.66
"3902","15","work-related",2,16,139723.51331,4358049.34708,3.21
"3903","15","work-related",2,17,197158.90526,4358049.34708,4.52
"3904","15","work-related",3,5,393712.01527,21135586.96079,1.86
"3905","15","work-related",3,6,393712.01527,21135586.96079,1.86
"3906","15","work-related",3,7,318833.60249,21135586.96079,1.51
"3907","15","work-related",3,9,49666.5366,21135586.96079,0.23
"3908","15","work-related",3,10,318833.60249,21135586.96079,1.51
"3909","15","work-related",3,11,960402.31555,21135586.96079,4.54
"3910","15","work-related",3,12,1106257.63303,21135586.96079,5.23
"3911","15","work-related",3,13,1574848.06108,21135586.96079,7.45
"3912","15","work-related",3,14,8071316.46371,21135586.96079,38.19
"3913","15","work-related",3,21,7948004.7153,21135586.96079,37.6
"3914","15","work-related",4,9,52307.462125,4956371.127315,1.06
"3915","15","work-related",4,10,182141.61536,4956371.127315,3.67
"3916","15","work-related",4,12,920740.82871,4956371.127315,18.58
"3917","15","work-related",4,15,1959699.5637,4956371.127315,39.54
"3918","15","work-related",4,17,920740.82871,4956371.127315,18.58
"3919","15","work-related",4,22,920740.82871,4956371.127315,18.58
"3920","15","work-related",5,6,1643064.7251,13211449.62834,12.44
"3921","15","work-related",5,7,2418896.70758,13211449.62834,18.31
"3922","15","work-related",5,10,331899.00138,13211449.62834,2.51
"3923","15","work-related",5,11,775831.98248,13211449.62834,5.87
"3924","15","work-related",5,13,4020878.6059,13211449.62834,30.43
"3925","15","work-related",5,15,1643064.7251,13211449.62834,12.44
"3926","15","work-related",5,16,2377813.8808,13211449.62834,18
"3927","15","work-related",6,9,1202179.23059,19715983.5363,6.1
"3928","15","work-related",6,10,497147.97056,19715983.5363,2.52
"3929","15","work-related",6,12,3770087.03957,19715983.5363,19.12
"3930","15","work-related",6,13,6942638.1535,19715983.5363,35.21
"3931","15","work-related",6,14,5812487.2304,19715983.5363,29.48
"3932","15","work-related",6,15,497147.97056,19715983.5363,2.52
"3933","15","work-related",6,18,497147.97056,19715983.5363,2.52
"3934","15","work-related",6,20,497147.97056,19715983.5363,2.52
"3935","15","Shopping",1,7,3808524.6224,97385842.228825,3.91
"3936","15","Shopping",1,8,5693736.91847,97385842.228825,5.85
"3937","15","Shopping",1,9,8252392.509435,97385842.228825,8.47
"3938","15","Shopping",1,10,9725451.974175,97385842.228825,9.99
"3939","15","Shopping",1,11,1536508.06449,97385842.228825,1.58
"3940","15","Shopping",1,12,12002972.458655,97385842.228825,12.33
"3941","15","Shopping",1,13,13202512.31057,97385842.228825,13.56
"3942","15","Shopping",1,14,8126320.48337,97385842.228825,8.34
"3943","15","Shopping",1,15,13491003.97452,97385842.228825,13.85
"3944","15","Shopping",1,16,6537047.68702,97385842.228825,6.71
"3945","15","Shopping",1,17,2174606.73582,97385842.228825,2.23
"3946","15","Shopping",1,18,122295.9564,97385842.228825,0.13
"3947","15","Shopping",1,19,1557247.58143,97385842.228825,1.6
"3948","15","Shopping",1,20,6356234.26675,97385842.228825,6.53
"3949","15","Shopping",1,21,4798986.68532,97385842.228825,4.93
"3950","15","Shopping",2,8,2639811.62975,19976048.80134,13.21
"3951","15","Shopping",2,9,1179230.20279,19976048.80134,5.9
"3952","15","Shopping",2,10,3909031.07508,19976048.80134,19.57
"3953","15","Shopping",2,11,897678.32688,19976048.80134,4.49
"3954","15","Shopping",2,12,3821710.51801,19976048.80134,19.13
"3955","15","Shopping",2,13,1495603.55762,19976048.80134,7.49
"3956","15","Shopping",2,14,3071318.52092,19976048.80134,15.38
"3957","15","Shopping",2,15,288261.08083,19976048.80134,1.44
"3958","15","Shopping",2,16,1069362.74795,19976048.80134,5.35
"3959","15","Shopping",2,17,1069362.74795,19976048.80134,5.35
"3960","15","Shopping",2,20,267339.19678,19976048.80134,1.34
"3961","15","Shopping",2,21,267339.19678,19976048.80134,1.34
"3962","15","Shopping",3,6,390097.42217,20635407.185329,1.89
"3963","15","Shopping",3,7,506293.50111,20635407.185329,2.45
"3964","15","Shopping",3,8,635490.8549,20635407.185329,3.08
"3965","15","Shopping",3,9,112581.48584,20635407.185329,0.55
"3966","15","Shopping",3,10,1454971.9302,20635407.185329,7.05
"3967","15","Shopping",3,11,3147484.31667,20635407.185329,15.25
"3968","15","Shopping",3,12,2847986.5592,20635407.185329,13.8
"3969","15","Shopping",3,13,692245.738143,20635407.185329,3.35
"3970","15","Shopping",3,14,3723281.065646,20635407.185329,18.04
"3971","15","Shopping",3,15,1843403.0011,20635407.185329,8.93
"3972","15","Shopping",3,16,2847986.5592,20635407.185329,13.8
"3973","15","Shopping",3,17,2063000.54929,20635407.185329,10
"3974","15","Shopping",3,20,370584.20186,20635407.185329,1.8
"3975","15","Shopping",4,7,294031.01182,58025682.578926,0.51
"3976","15","Shopping",4,9,3425371.45407,58025682.578926,5.9
"3977","15","Shopping",4,10,6206909.76236,58025682.578926,10.7
"3978","15","Shopping",4,11,21443158.54546,58025682.578926,36.95
"3979","15","Shopping",4,12,6953308.70416,58025682.578926,11.98
"3980","15","Shopping",4,13,3341866.642488,58025682.578926,5.76
"3981","15","Shopping",4,14,9182374.090438,58025682.578926,15.82
"3982","15","Shopping",4,15,1216557.22388,58025682.578926,2.1
"3983","15","Shopping",4,16,1378653.68249,58025682.578926,2.38
"3984","15","Shopping",4,17,1745885.30182,58025682.578926,3.01
"3985","15","Shopping",4,18,2118642.13254,58025682.578926,3.65
"3986","15","Shopping",4,20,718924.0274,58025682.578926,1.24
"3987","15","Shopping",5,7,1004797.59515,33534910.716363,3
"3988","15","Shopping",5,8,1736369.600306,33534910.716363,5.18
"3989","15","Shopping",5,9,2451000.85901,33534910.716363,7.31
"3990","15","Shopping",5,10,3129064.49754,33534910.716363,9.33
"3991","15","Shopping",5,11,2539714.184552,33534910.716363,7.57
"3992","15","Shopping",5,12,903849.927357,33534910.716363,2.7
"3993","15","Shopping",5,13,7561589.83116,33534910.716363,22.55
"3994","15","Shopping",5,14,425802.55357,33534910.716363,1.27
"3995","15","Shopping",5,15,4978045.18958,33534910.716363,14.84
"3996","15","Shopping",5,16,855174.51405,33534910.716363,2.55
"3997","15","Shopping",5,17,2940420.829339,33534910.716363,8.77
"3998","15","Shopping",5,18,723531.469329,33534910.716363,2.16
"3999","15","Shopping",5,19,1143381.74502,33534910.716363,3.41
"4000","15","Shopping",5,21,1571083.9602,33534910.716363,4.68
"4001","15","Shopping",5,23,1571083.9602,33534910.716363,4.68
"4002","15","Shopping",6,6,1288263.3295,77600347.845429,1.66
"4003","15","Shopping",6,8,551959.788489,77600347.845429,0.71
"4004","15","Shopping",6,9,14657878.41378,77600347.845429,18.89
"4005","15","Shopping",6,10,11069335.63247,77600347.845429,14.26
"4006","15","Shopping",6,11,3344192.980567,77600347.845429,4.31
"4007","15","Shopping",6,12,2003904.504461,77600347.845429,2.58
"4008","15","Shopping",6,13,5435857.056262,77600347.845429,7
"4009","15","Shopping",6,14,5987754.22273,77600347.845429,7.72
"4010","15","Shopping",6,15,8376296.65278,77600347.845429,10.79
"4011","15","Shopping",6,16,16014402.28595,77600347.845429,20.64
"4012","15","Shopping",6,17,2465997.02273,77600347.845429,3.18
"4013","15","Shopping",6,18,5570062.67842,77600347.845429,7.18
"4014","15","Shopping",6,20,402260.53302,77600347.845429,0.52
"4015","15","Shopping",6,21,432182.74427,77600347.845429,0.56
"4016","15","Shopping",7,6,2021012.8302,76674694.962206,2.64
"4017","15","Shopping",7,8,6583819.10224,76674694.962206,8.59
"4018","15","Shopping",7,9,1017911.380738,76674694.962206,1.33
"4019","15","Shopping",7,10,7272807.547848,76674694.962206,9.49
"4020","15","Shopping",7,11,3929727.07449,76674694.962206,5.13
"4021","15","Shopping",7,12,3399232.23159,76674694.962206,4.43
"4022","15","Shopping",7,13,9839414.26101,76674694.962206,12.83
"4023","15","Shopping",7,14,13924432.0057,76674694.962206,18.16
"4024","15","Shopping",7,15,6372728.37628,76674694.962206,8.31
"4025","15","Shopping",7,16,2943719.2331,76674694.962206,3.84
"4026","15","Shopping",7,17,1281784.75177,76674694.962206,1.67
"4027","15","Shopping",7,18,1010506.4151,76674694.962206,1.32
"4028","15","Shopping",7,19,10162069.39057,76674694.962206,13.25
"4029","15","Shopping",7,20,6915530.36157,76674694.962206,9.02
"4030","15","Other Fam / Business",1,6,65568.109697,48693341.778579,0.13
"4031","15","Other Fam / Business",1,8,7807592.1537,48693341.778579,16.03
"4032","15","Other Fam / Business",1,9,147829.95738,48693341.778579,0.3
"4033","15","Other Fam / Business",1,10,5228373.65646,48693341.778579,10.74
